"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_quantization_config","TestQuantizationConfigSerialization","","","test_to_diff_dict_all_defaults","Test to_diff_dict with all defaults returns empty dict."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aistudio_utils","TestAistudioUtils","","","test_aistudio_download_generic_exception","Test aistudio_download when download raises a generic exception."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_optimization","TestLinearAnnealingWithWarmupDecay","","","test_warmup_phase_mid_point",""
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate","TestMoEGateMixinGateScoreFunc","","","test_leaky_relu",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_norm","TestLayerNorm","","","test_layer_norm_custom_eps","LayerNorm with custom norm_eps override."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","2","tests.ai_edited_test.nn","test_ai_flashmask_attention","TestFlashmaskAttentionForward","","","test_explicit_is_causal_overrides_with_indices","When explicit is_causal=False is passed with indices of shape[-1]==1,
        the code still overrides to True based on indices shape."
"passed","Thu May 21 17:18:25 GMT 2026","Thu May 21 17:18:25 GMT 2026","1","tests.transformers.llama","test_modeling","LlamaModelTest","","","test_generate_without_input_ids",""
"skipped","Thu May 21 17:11:28 GMT 2026","Thu May 21 17:11:28 GMT 2026","0","tests.transformers.deepseek_v3","test_modeling","DeepseekV3ModelTest","","","test_training",""
"passed","Thu May 21 17:24:44 GMT 2026","Thu May 21 17:24:50 GMT 2026","6293","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_image_processor",""
"passed","Thu May 21 17:29:44 GMT 2026","Thu May 21 17:29:44 GMT 2026","0","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_standardize_rope_params_with_dict_per_layer_without_rope_parameters",""
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","0","tests.ai_edited_test.cli","test_ai_dataset_formatting","TestFormatMapping","","","test_instruction_format",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.nn","test_ai_dpo_loss","TestCalDpoLoss","","","test_import","Test that cal_dpo_loss can be imported."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate","TestMoEGateMixinGateScoreFunc","","","test_unknown_scoring_func_defaults_to_softmax",""
"skipped","Thu May 21 17:17:46 GMT 2026","Thu May 21 17:17:46 GMT 2026","0","tests.transformers.kimi_k2","test_modeling","KimiK2ModelTest","","","test_model_causal_lm",""
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_config","TestDeepseekV2FastConfig","","","test_dualpipev_config","Test dualpipev configuration."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.cli","test_ai_wsd_lr","TestWsdScheduleWithWarmup","","","test_warmup_phase","Test learning rate during warmup phase."
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestValidateTokenToSend","","","test_write_action_with_token",""
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_deepseek_v3_mfu","TestDeepSeekProjection","","","test_get_num_flop_qk_fwd",""
"passed","Thu May 21 17:24:10 GMT 2026","Thu May 21 17:24:11 GMT 2026","397","tests.transformers.qwen2moe","test_modeling","Qwen2MoeModelTest","","","test_model_attention_mask",""
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_ernie4_5_vl_dpo","TestErnieDPOCriterion","","","test_dpo_loss_simpo",""
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_kimi_k2_tokenizer","TestKimiK2TikTokenTokenizer","","","test_split_whitespaces_or_nonwhitespaces",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_linear","TestLinear","","","test_linear_create_default","With tp_size=1, linear_type should default to 'default' nn.Linear."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_linear","TestLinear","","","test_linear_create_with_weight_attr","weight_attr should be passed through to the linear constructor."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_mm_plugin","TestMMPluginMixin","","","test_preprocess_image_convert_mode","Test image preprocessing converts to RGB."
"passed","Thu May 21 17:24:05 GMT 2026","Thu May 21 17:24:05 GMT 2026","3","tests.transformers.qwen2_vl","test_video_processor","Qwen2VLVideoProcessingTest","","","test_video_processor_save_load_with_autovideoprocessor",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_collate","TestDPOCollateFn","","","test_collate_no_max_seq_len_uses_max_of_batch","Test that max_seq_len is computed from batch if not provided."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_uc_utils","TestUnwrapOptimizer","","","test_optim_unwrap","Test unwrapping through _optim."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_reshard_common","TestNodeModelState","","","test_add_master_weight","Test adding master weight."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_lm_head","TestLMHead","","","test_lm_head_forward_normal","Normal forward pass should call calc_lm_head_logits."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertTxtData","","","test_sft_src_tgt_label_length_mismatch",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","2","tests.ai_edited_test.trainer","test_ai_timer","TestTimers","","","test_write_with_normalizer",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestUnionNumpyDict","","","test_basic_union",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_is_vertical",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_kto_loss","TestKtoLoss","","","test_kto_loss_weights_applied","Test that desirable_weight and undesirable_weight are applied."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestCacheCommitHash","","","test_updates_existing_ref",""
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_utils","TestMergeSubbatchCast","","","test_single_element_list_dtype_conversion","Test dtype conversion for single-element list."
"passed","Thu May 21 17:29:54 GMT 2026","Thu May 21 17:29:54 GMT 2026","0","tests.ai_edited_test.cli","test_ai_logging_callback","TestLoggingCallback","","","test_inherits_from_trainer_callback","Test that LoggingCallback has TrainerCallback methods."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_mm_plugin","TestCheckVideoIsNestedImages","","","test_nested_images",""
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestCleanToken","","","test_removes_newlines",""
"passed","Thu May 21 17:29:44 GMT 2026","Thu May 21 17:29:44 GMT 2026","4","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_compute_dynamic_ntk_parameters",""
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","1","tests.ai_edited_test.utils","test_ai_env","TestEnvUtils","","","test_get_sub_home",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabInitFromTokenToIdx","","","test_init_from_token_to_idx_with_unk",""
"skipped","Thu May 21 17:11:12 GMT 2026","Thu May 21 17:11:12 GMT 2026","0","tests.transformers.auto","test_modeling","AutoModelTest","","","test_model_from_pretrained_cache_dir",""
"skipped","Thu May 21 17:11:45 GMT 2026","Thu May 21 17:11:45 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_retain_grad_hidden_states_attentions",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorBasicWeights","","","test_get_basic_weight_statements_no_tie",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_perf_utils","TestPerfUtils","","","test_time_cost_average",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNestedNumpify","","","test_float16_upcast","Test that float16 tensors are upcast to float32."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestTensorDict","","","test_batch_size_mismatch",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.nn","test_ai_generation_utils","TestGetUnfinishedFlag","","","test_batch_input","Batch input with mixed finished/unfinished states."
"passed","Thu May 21 17:19:48 GMT 2026","Thu May 21 17:19:49 GMT 2026","1443","tests.transformers.paddleocr_vl","test_processor","PaddleOCRVLProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_mlp","TestMLP","","","test_mlp_init_fuse_swiglu","MLP with fuse_swiglu=True should set fuse_swiglu flag."
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_config","TestDeepseekV2FastConfig","","","test_use_fp8_default","Test that use_fp8 is False by default."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_mm_plugin","TestMMPluginMixin","","","test_file_download_http","Test _file_download with HTTP URL."
"passed","Thu May 21 17:25:49 GMT 2026","Thu May 21 17:25:49 GMT 2026","222","tests.transformers.qwen3_vl","test_modeling","Qwen3VLModelTest","","","test_mismatching_num_image_tokens","
        Tests that VLMs through an error with explicit message saying what is wrong
        when number of images don't match number of image tokens in the text.
        Also we need to test multi-image cases when one prompr has multiple image tokens.
        "
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNestedDetach","","","test_tensor_detach","Test detaching a single tensor."
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.cli","test_ai_tensorboard_callback","TestRewriteLogs","","","test_empty_logs","Test with empty logs."
"passed","Thu May 21 17:29:45 GMT 2026","Thu May 21 17:29:45 GMT 2026","1","tests.ai_edited_test.cli","test_ai_dataset_formatting","TestInstructionsFormattingFunction","","","test_format_batch",""
"passed","Thu May 21 17:25:02 GMT 2026","Thu May 21 17:25:02 GMT 2026","1","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_kwargs_overrides_default_video_processor_kwargs",""
"skipped","Thu May 21 17:17:31 GMT 2026","Thu May 21 17:17:31 GMT 2026","0","tests.transformers.glm_ocr","test_processor","Glm46VProcessorTest","","","test_structured_kwargs_nested_video",""
"passed","Thu May 21 17:11:45 GMT 2026","Thu May 21 17:11:45 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelIntegrationTest","","","test_model_from_config_paddle_hub",""
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestGetPointerPath","","","test_valid_path",""
"skipped","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.cli","test_ai_tokenization_eb_v2","TestErnieBotTokenizer","","","test_model_input_names","Test model_input_names."
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNestedDetach","","","test_list_detach","Test detaching a list of tensors."
"passed","Thu May 21 17:08:53 GMT 2026","Thu May 21 17:08:54 GMT 2026","1495","tests.generation","test_streamers","StreamerTester","","","test_iterator_streamer_matches_non_streaming",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_abstract","TestMOELayerBase","","","test_instantiation","Test that MOELayerBase can be instantiated."
"passed","Thu May 21 17:28:28 GMT 2026","Thu May 21 17:28:29 GMT 2026","1502","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_beam_search_generate",""
"passed","Thu May 21 17:30:01 GMT 2026","Thu May 21 17:30:01 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_ernie4_5_moe_config","TestErnie4_5_MoeConfig","","","test_to_json_string_full",""
"passed","Thu May 21 17:08:01 GMT 2026","Thu May 21 17:08:03 GMT 2026","2051","tests.dataset","test_mix_datasets","TestDPODataset","","","test_interleave_over_dataset_len",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","6","tests.ai_edited_test.nn","test_ai_moe_deepep_factory","TestQuickAccessMoEFactory","","","test_create_from_model_name_all_experts_chain","Test that all three num_experts keys are tried in order: num_experts, n_routed_experts, moe_num_experts."
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_top2_gate","TestCastIfNeeded","","","test_different_dtype_casts","Test that cast is performed when dtype differs."
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_all_to_all","TestAlltoAllPyLayer","","","test_forward_output_no_stop_gradient","Test that forward output has stop_gradient=False."
"passed","Thu May 21 17:22:34 GMT 2026","Thu May 21 17:22:36 GMT 2026","1757","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_doubly_passed_kwargs",""
"skipped","Thu May 21 17:24:23 GMT 2026","Thu May 21 17:24:23 GMT 2026","0","tests.transformers.qwen3","test_modeling","Qwen3ModelTest","","","test_save_load_fast_init_from_base",""
"passed","Thu May 21 17:24:00 GMT 2026","Thu May 21 17:24:04 GMT 2026","3521","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_video_processor_defaults_preserved_by_video_kwargs","
        We use do_rescale=True, rescale_factor=-1.0 to ensure that image_processor kwargs are preserved in the processor.
        We then check that the mean of the pixel_values is less than or equal to 0 after processing.
        Since the original pixel_values are in [0, 255], this is a good indicator that the rescale_factor is indeed applied.
        "
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","2","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestMoEGateMixin","","","test_priority","Test _priority returns correct shape."
"passed","Thu May 21 17:22:40 GMT 2026","Thu May 21 17:22:45 GMT 2026","5398","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_image_processor",""
"passed","Thu May 21 17:25:48 GMT 2026","Thu May 21 17:25:49 GMT 2026","177","tests.transformers.qwen3_vl","test_modeling","Qwen3VLModelTest","","","test_determinism",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_blendable_dataset","TestPrintRank0","","","test_import","Test that print_rank_0 can be imported."
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","1","tests.ai_edited_test.nn","test_ai_sink_impl","TestFlashAttentionBackwardDispatch","","","test_unsupported_fa_version_raises","Test that unsupported fa_version raises ValueError in backward."
"passed","Thu May 21 17:15:15 GMT 2026","Thu May 21 17:15:20 GMT 2026","5192","tests.transformers.glm4v_moe","test_processor","Glm4vMoeProcessorTest","","","test_kwargs_overrides_default_video_processor_kwargs",""
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_workflow","TestGetTrainDataFile","","","test_single_dir_with_npz_idx_files","Test with a directory containing _idx.npz files."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_profiler","TestProfilerOptions","","","test_parse_exit_on_finished_1",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","2","tests.ai_edited_test.nn","test_ai_flashmask_attention","TestFlashmaskAttentionForward","","","test_3d_indices_unsqueezed","3D indices should be unsqueezed to 4D before processing."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_type_validators","TestTypeValidators","","","test_resampling_validator_none",""
"passed","Thu May 21 17:11:02 GMT 2026","Thu May 21 17:11:02 GMT 2026","451","tests.peft","test_lora","TestLoraModel","","","test_lora_model_constructor_1_all",""
"passed","Thu May 21 17:25:50 GMT 2026","Thu May 21 17:25:50 GMT 2026","785","tests.transformers.qwen3_vl","test_modeling","Qwen3VLModelTest","","","test_save_load",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","1","tests.ai_edited_test.nn","test_ai_embedding","TestEmbedding","","","test_embedding_forward_shape","Embedding forward should produce correct output shape."
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_initializer","TestNoGradNormal","","","test_mean_close_to_target",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_pdc_sdk","TestPdcSdk","","","test_pdc_flash_device_available_false",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_type_validators","TestTypeValidators","","","test_device_validator_invalid_str",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestUnpadDataProto","","","test_no_padding","Test with pad_size=0 returns same object."
"passed","Thu May 21 17:29:59 GMT 2026","Thu May 21 17:29:59 GMT 2026","1","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModel","","","test_restore_layer_map","Test that restore_layer_map maps LoRAAutoLinear to nn.Linear."
"passed","Thu May 21 17:24:22 GMT 2026","Thu May 21 17:24:22 GMT 2026","243","tests.transformers.qwen3","test_modeling","Qwen3ModelTest","","","test_group_beam_search_generate",""
"passed","Thu May 21 17:11:45 GMT 2026","Thu May 21 17:11:45 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_resize_tokens_embeddings",""
"passed","Thu May 21 17:18:41 GMT 2026","Thu May 21 17:18:42 GMT 2026","1560","tests.transformers.paddleocr_vl","test_processor","PaddleOCRVLProcessorTest","","","test_apply_chat_template_assistant_mask",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.cli","test_ai_server_args","TestServerArguments","","","test_custom_reasoning_parser","Test custom reasoning parser."
"passed","Thu May 21 17:11:45 GMT 2026","Thu May 21 17:11:45 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_generate_without_input_ids",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_uc_load_dynamic","TestCreateDispatchTable","","","test_function_exists","Test that create_dispatch_table is callable."
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestConstants","","","test_symlink_threshold",""
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","1","tests.ai_edited_test.cli","test_ai_finetuning_args","TestFinetuningArgumentsComputeType","","","test_compute_type_nf4",""
"passed","Thu May 21 17:29:55 GMT 2026","Thu May 21 17:29:55 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabToTokens","","","test_to_tokens_single_int",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_zero_cost_ckpt","TestShardedStateDictCompatibility","","","test_decorator_preserves_function_name","Test that decorator preserves the original function name."
"passed","Thu May 21 17:29:47 GMT 2026","Thu May 21 17:29:47 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_top2_gate","TestCastIfNeeded","","","test_same_dtype_no_cast","Test that no cast is performed when dtype matches."
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_datasets_data_utils","TestConvertToTokensForPT","","","test_basic_conversion","Test basic PT token conversion."
"passed","Thu May 21 17:29:44 GMT 2026","Thu May 21 17:29:44 GMT 2026","3","tests.transformers","test_masking_utils","MaskingUtilsTest","","","test_combination_sliding_padding_cache","
        Test 11: Complex combination of Sliding Window + Padding + Generation Cache.
        Expectation: Both sliding window constraints AND padding masks must be satisfied.
        "
"passed","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate","TestMoEGateMixinGateScoreFunc","","","test_softmax",""
"passed","Thu May 21 17:14:01 GMT 2026","Thu May 21 17:14:04 GMT 2026","2285","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeCompatibilityTest","","","test_Glm4vMoe_converter",""
"passed","Thu May 21 17:07:40 GMT 2026","Thu May 21 17:07:40 GMT 2026","0","tests.dataset","test_collate","TestCalcPaddingSize","","","test_cp2_pads_to_multiple_of_4",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_tool_utils","TestGetToolUtils","","","test_get_existing_tool",""
"passed","Thu May 21 17:28:03 GMT 2026","Thu May 21 17:28:05 GMT 2026","1733","tests.transformers.qwen3_vl","test_processor","Qwen3VLProcessorTest","","","test_unstructured_kwargs_video",""
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_ie_utils","TestMapOffset","","","test_offset_within_mapping",""
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestAistudioHubUrl","","","test_empty_subfolder_treated_as_none",""
"passed","Thu May 21 17:29:56 GMT 2026","Thu May 21 17:29:56 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestUnionTensorDict","","","test_conflict_keys_raises",""
"passed","Thu May 21 17:29:54 GMT 2026","Thu May 21 17:29:54 GMT 2026","1","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestHandleSharedExpertWeights","","","test_w1_weight",""
"passed","Thu May 21 17:24:07 GMT 2026","Thu May 21 17:24:07 GMT 2026","1","tests.transformers.qwen2_vl","test_vision_process","TestQwenVisionProcessing","","","test_smart_nframes_basic","Test smart_nframes function with basic inputs."
"passed","Thu May 21 17:08:59 GMT 2026","Thu May 21 17:09:00 GMT 2026","813","tests.mergekit","test_merge_model","TestMergeModel","","","test_fuse_qkv_lora_merge_torch",""
"passed","Thu May 21 17:28:11 GMT 2026","Thu May 21 17:28:12 GMT 2026","784","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeModelTest","","","test_video_forward",""
"passed","Thu May 21 17:28:10 GMT 2026","Thu May 21 17:28:10 GMT 2026","133","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeModelTest","","","test_hidden_states_output",""
"passed","Thu May 21 17:29:58 GMT 2026","Thu May 21 17:29:58 GMT 2026","0","tests.ai_edited_test.nn","test_ai_pp_model","TestEmptyLayer","","","test_forward_preserves_shape","Test EmptyLayer preserves tensor shape."
"passed","Thu May 21 17:19:54 GMT 2026","Thu May 21 17:19:54 GMT 2026","77","tests.transformers.qwen2","test_modeling","Qwen2ModelTest","","","test_model_attention_mask",""
"passed","Thu May 21 17:29:57 GMT 2026","Thu May 21 17:29:57 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_deepep_comm","TestDeepEPMoECommunication","","","test_import","Test that DeepEPMoECommunication can be imported."
"passed","Thu May 21 17:29:54 GMT 2026","Thu May 21 17:29:54 GMT 2026","0","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestRegexPatterns","","","test_expert_w1_re_v2",""
"passed","Thu May 21 17:30:00 GMT 2026","Thu May 21 17:30:00 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNumpyPadAndConcatenate","","","test_same_shape_concat","Test numpy concatenation with same second dimension."
"passed","Thu May 21 17:12:44 GMT 2026","Thu May 21 17:12:45 GMT 2026","216","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_gemma3_text_lm_head_model",""
"passed","Thu May 21 17:19:55 GMT 2026","Thu May 21 17:19:56 GMT 2026","611","tests.transformers.qwen2","test_modeling","Qwen2IntegrationTest","","","test_model_tiny_logits",""
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","1","tests.ai_edited_test.utils","test_ai_aistudio_download","TestGetTokenFromEnvironment","","","test_with_aistudio_token",""
"passed","Thu May 21 17:30:03 GMT 2026","Thu May 21 17:30:03 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_set_negative_width_raises",""
"passed","Thu May 21 17:29:46 GMT 2026","Thu May 21 17:29:46 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_comm_utils","TestReduceScatter","","","test_parallelism_1_returns_clone","Test that reduce_scatter with parallelism=1 returns a clone."
"skipped","Thu May 21 17:30:02 GMT 2026","Thu May 21 17:30:02 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestAistudioHubUrl","","","test_non_master_revision",""
"passed","Thu May 21 17:16:47 GMT 2026","Thu May 21 17:16:47 GMT 2026","1","tests.transformers.glm_moe_dsa","test_modeling","GlmMoeDsaModelTest","","","test_inputs_embeds",""
